2001-06-28 12:00:00 8.69496      6.32675
2001-06-29 12:00:00 8.85146      6.33656
2001-06-30 12:00:00 9.03168      6.34291
2001-07-01 12:00:00 9.23806      6.34281
2001-07-02 12:00:00 9.47014      6.33335
2001-07-03 12:00:00 9.69964      6.31874
2001-07-04 12:00:00 9.84717      6.31131
2001-07-05 12:00:00 9.97024      6.30609
2001-07-06 12:00:00 10.1092      6.30046
2001-07-07 12:00:00 10.2864      6.29009
2001-07-08 12:00:00 10.5097      6.27572
2001-07-09 12:00:00 10.7633      6.25282
2001-07-10 12:00:00 11.0126      6.22483
2001-07-11 12:00:00 11.2769       6.1943
2001-07-12 12:00:00 11.5059      6.17029
2001-07-13 12:00:00 11.6484      6.15253
2001-07-14 12:00:00 11.7088      6.14357
2001-07-15 12:00:00 11.7048      6.14086
2001-07-16 12:00:00 11.6226      6.14452
2001-07-17 12:00:00 11.5175      6.15268
2001-07-18 12:00:00  11.451      6.16236
2001-07-19 12:00:00 11.3793      6.17464
2001-07-20 12:00:00 11.3016      6.19179
2001-07-21 12:00:00 11.2091      6.21064
2001-07-22 12:00:00 11.1299      6.22458
2001-07-23 12:00:00 11.0363      6.23782
2001-07-24 12:00:00  11.025      6.24534
2001-07-25 12:00:00   11.07       6.2479
2001-07-26 12:00:00 11.1259      6.25004
2001-07-27 12:00:00 11.1431      6.25534
2001-07-28 12:00:00 11.1292      6.26334
2001-07-29 12:00:00 11.0764      6.27124
2001-07-30 12:00:00 11.0053      6.28127
2001-07-31 12:00:00 10.9518      6.29173
2001-08-01 12:00:00 10.9604      6.30293
2001-08-02 12:00:00 11.0771      6.30664
2001-08-03 12:00:00 11.2367      6.30607
2001-08-04 12:00:00 11.3883      6.30358
2001-08-05 12:00:00 11.5624      6.29748
2001-08-06 12:00:00 11.7312      6.28787
2001-08-07 12:00:00 11.8899      6.27964
2001-08-08 12:00:00 12.0506      6.27424
2001-08-09 12:00:00 12.2444       6.2659
2001-08-10 12:00:00 12.4523      6.25452
2001-08-11 12:00:00 12.6753      6.24078
2001-08-12 12:00:00 12.8712      6.22891
2001-08-13 12:00:00 13.0278      6.22021
2001-08-14 12:00:00 13.1598      6.21564
2001-08-15 12:00:00  13.222      6.22522
2001-08-16 12:00:00  13.216      6.24843
2001-08-17 12:00:00   13.14      6.28155
2001-08-18 12:00:00 13.0661      6.31639
2001-08-19 12:00:00 13.0157      6.35078
2001-08-20 12:00:00  13.038      6.36926
2001-08-21 12:00:00 13.1071      6.37379
2001-08-22 12:00:00 13.2397      6.36575
2001-08-23 12:00:00 13.3983       6.3507
2001-08-24 12:00:00 13.5422      6.33291
2001-08-25 12:00:00 13.6427      6.32216
2001-08-26 12:00:00 13.7574       6.3144
2001-08-27 12:00:00 13.8711      6.30937
2001-08-28 12:00:00 13.9808      6.30547
2001-08-29 12:00:00 14.0274      6.30322
2001-08-30 12:00:00 14.0434      6.29862
2001-08-31 12:00:00 14.0383      6.29559
2001-09-01 12:00:00 14.0198       6.2953
2001-09-02 12:00:00 14.0037      6.29435
2001-09-03 12:00:00 14.0399      6.28999
2001-09-04 12:00:00 14.1064      6.28672
2001-09-05 12:00:00  14.151       6.2858
2001-09-06 12:00:00 14.1817      6.28489
2001-09-07 12:00:00 14.1681       6.2847
2001-09-08 12:00:00  14.105      6.28716
2001-09-09 12:00:00 14.0107       6.2836
2001-09-10 12:00:00 13.9086      6.27344
2001-09-11 12:00:00 13.7925      6.25791
2001-09-12 12:00:00 13.6932      6.24079
2001-09-13 12:00:00 13.5795      6.22381
2001-09-14 12:00:00 13.4573      6.21732
2001-09-15 12:00:00 13.3112      6.21802
2001-09-16 12:00:00 13.1601      6.22054
2001-09-17 12:00:00 13.0079      6.22168
2001-09-18 12:00:00 12.9072      6.21982
2001-09-19 12:00:00 12.8317      6.21703
2001-09-20 12:00:00 12.7894      6.21556
2001-09-21 12:00:00 12.7552      6.22474
2001-09-22 12:00:00 12.7038      6.24053
2001-09-23 12:00:00  12.641      6.25328
2001-09-24 12:00:00 12.5616      6.25403
2001-09-25 12:00:00 12.4624       6.2459
2001-09-26 12:00:00  12.352      6.22891
2001-09-27 12:00:00 12.2638      6.20144
2001-09-28 12:00:00 12.1942      6.18269
2001-09-29 12:00:00  12.145      6.17212
2001-09-30 12:00:00 12.1019      6.16003
2001-10-01 12:00:00 12.0816      6.15292
2001-10-02 12:00:00 12.0633      6.16455
2001-10-03 12:00:00 12.0193      6.17989
2001-10-04 12:00:00 11.9543      6.19308
2001-10-05 12:00:00 11.8881      6.20683
2001-10-06 12:00:00 11.8063      6.20797
2001-10-07 12:00:00 11.6977      6.19995
2001-10-08 12:00:00 11.5966      6.19087
2001-10-09 12:00:00 11.5071      6.18777
2001-10-10 12:00:00 11.4014      6.18726
2001-10-11 12:00:00 11.2657      6.19103
2001-10-12 12:00:00  11.121      6.19883
2001-10-13 12:00:00 10.9545      6.20423
2001-10-14 12:00:00 10.7713      6.20733
2001-10-15 12:00:00  10.603      6.21274
2001-10-16 12:00:00 10.4827      6.22187
